student_id,school_id
0,43
1,48
2,38
3,22
4,48
5,48
6,10
7,6
8,23
9,43
10,24
11,2
12,20
13,37
14,17
15,7
16,14
17,43
18,18
19,21
20,41
21,37
22,32
23,48
24,26
25,19
26,42
27,43
28,48
29,14
30,45
31,27
32,41
33,12
34,32
35,42
36,0
37,36
38,12
39,9
40,26
41,9
42,11
43,3
44,48
45,3
46,23
47,42
48,17
49,11
50,29
51,20
52,34
53,21
54,18
55,35
56,12
57,42
58,4
59,48
60,45
61,19
62,5
63,37
64,31
65,0
66,38
67,48
68,34
69,4
70,42
71,13
72,4
73,30
74,26
75,3
76,12
77,6
78,9
79,5
80,18
81,33
82,37
83,38
84,33
85,34
86,8
87,21
88,30
89,46
90,21
91,39
92,19
93,7
94,26
95,48
96,49
97,45
98,10
99,0
100,1
101,8
102,25
103,3
104,13
105,0
106,6
107,39
108,12
109,35
110,9
111,8
112,16
113,31
114,6
115,13
116,42
117,5
118,0
119,39
120,10
121,23
122,49
123,11
124,29
125,8
126,28
127,6
128,29
129,18
130,36
131,34
132,49
133,3
134,30
135,44
136,24
137,37
138,38
139,19
140,14
141,7
142,13
143,28
144,6
145,15
146,9
147,16
148,34
149,29
150,25
151,22
152,37
153,13
154,2
155,5
156,12
157,7
158,9
159,48
160,24
161,48
162,12
163,46
164,7
165,28
166,27
167,44
168,27
169,25
170,6
171,5
172,15
173,44
174,15
175,14
176,36
177,34
178,18
179,34
180,29
181,0
182,23
183,8
184,21
185,6
186,6
187,3
188,17
189,17
190,19
191,7
192,2
193,4
194,23
195,39
196,33
197,41
198,14
199,41
200,29
201,3
202,48
203,46
204,4
205,4
206,13
207,46
208,28
209,20
210,29
211,10
212,48
213,15
214,10
215,35
216,43
217,8
218,27
219,28
220,22
221,6
222,21
223,40
224,33
225,46
226,19
227,22
228,48
229,38
230,32
231,15
232,40
233,47
234,47
235,39
236,39
237,48
238,20
239,25
240,47
241,28
242,34
243,16
244,0
245,16
246,49
247,32
248,3
249,25
250,9
251,43
252,49
253,29
254,11
255,10
256,26
257,29
258,38
259,1
260,28
261,41
262,7
263,41
264,4
265,19
266,14
267,20
268,19
269,30
270,15
271,0
272,14
273,23
274,38
275,39
276,18
277,27
278,16
279,40
280,28
281,32
282,38
283,49
284,10
285,12
286,21
287,13
288,35
289,4
290,14
291,13
292,0
293,11
294,6
295,26
296,43
297,12
298,25
299,21
300,45
301,31
302,9
303,1
304,26
305,45
306,26
307,36
308,38
309,27
310,24
311,49
312,20
313,15
314,22
315,36
316,41
317,14
318,3
319,29
320,2
321,47
322,2
323,22
324,46
325,21
326,16
327,14
328,45
329,6
330,19
331,29
332,13
333,15
334,19
335,2
336,36
337,45
338,48
339,11
340,42
341,19
342,11
343,13
344,12
345,3
346,44
347,26
348,37
349,9
350,42
351,18
352,4
353,46
354,45
355,14
356,1
357,42
358,21
359,38
360,45
361,37
362,44
363,39
364,17
365,24
366,3
367,22
368,16
369,25
370,47
371,33
372,33
373,44
374,7
375,23
376,38
377,28
378,5
379,29
380,44
381,47
382,42
383,18
384,36
385,16
386,23
387,19
388,34
389,5
390,19
391,29
392,17
393,29
394,13
395,41
396,0
397,30
398,28
399,26
400,37
401,40
402,44
403,37
404,0
405,42
406,14
407,35
408,22
409,10
410,20
411,47
412,32
413,41
414,41
415,10
416,20
417,45
418,33
419,18
420,30
421,43
422,19
423,18
424,18
425,24
426,35
427,5
428,2
429,32
430,22
431,49
432,40
433,33
434,30
435,34
436,42
437,16
438,45
439,30
440,0
441,22
442,43
443,11
444,9
