student_id,school_id
0,3
1,1
2,4
3,4
4,1
5,4
6,3
7,2
8,1
9,3
10,3
11,0
12,2
13,2
14,1
15,2
16,0
17,0
18,0
19,2
20,1
21,1
22,2
23,0
24,3
25,0
26,2
27,2
28,2
29,2
30,2
31,2
32,4
33,4
34,1
35,0
36,1
37,4
38,3
39,0
40,1
41,1
42,3
43,1
44,4
45,1
46,1
47,0
48,0
49,4
50,4
51,1
52,1
53,3
54,2
55,4
56,3
57,1
58,1
59,0
60,4
61,1
62,4
63,1
64,0
65,3
66,0
67,2
68,1
69,3
71,0
72,3
73,2
74,2
76,2
77,0
78,0
80,2
81,3
83,4
84,0
85,2
86,0
87,3
88,0
89,0
91,3
92,4
93,3
94,3
96,3
97,2
82,3
98,3
79,4
99,4
75,4
90,4
70,4
95,4
