student_id,school_id
0,0
1,2
2,4
3,4
4,2
5,1
6,0
7,2
8,2
9,3
10,2
11,2
12,2
13,2
14,4
15,4
16,3
17,4
18,1
19,0
20,2
21,4
22,4
23,0
24,3
25,3
26,2
27,2
28,1
29,4
30,4
31,3
32,1
33,3
34,3
35,3
36,4
37,4
38,3
39,3
40,1
41,3
42,0
43,2
44,1
45,2
46,3
47,2
48,2
49,3
50,3
51,3
52,3
53,4
54,3
55,1
56,1
57,3
58,1
59,2
60,1
61,2
62,0
63,0
64,3
65,1
66,3
67,1
68,1
69,2
71,1
72,4
73,2
74,2
76,1
77,4
81,0
82,4
84,1
85,0
87,0
88,1
89,4
90,0
91,4
92,1
93,0
95,0
96,0
97,0
98,4
99,0
70,4
78,4
80,0
86,0
94,1
75,1
83,0
79,0
