student_id,school_id
0,2
1,2
2,0
3,3
4,0
5,4
6,1
7,3
8,3
9,1
10,0
11,3
12,3
13,4
14,3
15,2
16,2
17,4
18,0
19,2
20,4
21,1
22,0
23,0
24,4
25,1
26,2
27,2
28,1
29,4
30,0
31,2
32,0
33,3
34,0
35,1
36,0
37,1
38,1
39,4
40,0
41,1
42,3
43,3
44,0
45,3
46,4
47,4
48,4
49,3
50,0
51,2
52,0
53,4
54,2
55,2
56,4
57,2
58,1
59,4
60,0
61,2
62,2
63,1
64,2
65,4
66,1
67,3
68,4
69,4
70,3
71,3
72,1
73,0
74,4
75,4
76,0
77,3
78,2
79,2
80,0
81,4
82,2
83,1
84,1
85,2
86,4
87,0
88,3
89,1
90,4
91,1
92,0
93,3
94,0
95,2
96,0
97,0
98,0
99,3
100,2
101,1
102,1
103,3
104,1
105,4
106,4
107,1
108,4
109,4
110,3
111,4
112,0
113,0
114,2
115,2
116,1
117,2
118,4
119,4
120,2
121,0
122,4
123,2
124,1
125,0
126,4
127,2
128,3
129,0
130,1
131,1
132,0
133,4
134,2
135,2
136,1
137,0
138,3
139,4
140,3
141,4
142,2
143,0
144,1
145,0
146,0
147,2
148,1
149,4
150,2
151,0
152,1
153,2
154,4
155,4
156,1
157,0
158,4
159,4
160,2
161,0
162,3
163,0
164,0
165,4
166,0
167,3
168,3
169,1
170,3
171,1
172,0
173,2
174,0
175,0
176,4
177,0
178,3
179,3
180,4
181,2
182,2
183,2
184,2
185,3
186,0
187,3
188,4
189,3
190,1
191,0
192,2
193,2
194,2
195,4
196,2
197,2
198,3
199,1
200,4
201,0
202,3
203,3
204,1
205,1
206,1
207,4
208,1
209,2
210,4
211,0
212,2
213,2
214,3
215,2
216,2
217,2
218,4
219,2
220,1
221,2
222,1
223,4
224,0
225,2
226,2
227,4
228,4
229,4
230,1
231,4
232,0
233,4
234,3
235,2
236,1
237,1
238,4
239,2
240,3
241,0
242,4
243,0
244,4
245,4
246,0
247,0
248,1
249,1
250,0
251,3
252,0
253,1
254,0
255,2
256,0
257,1
258,1
259,0
260,4
261,4
262,1
263,4
264,0
265,2
266,3
267,4
268,3
269,0
270,4
271,2
272,2
273,1
274,1
275,4
276,0
277,3
278,0
279,1
280,1
281,4
282,3
283,1
284,1
285,1
286,0
287,1
288,0
289,4
290,3
291,1
292,1
293,4
294,4
295,4
296,3
297,3
298,1
299,0
300,0
301,4
302,0
303,1
304,4
305,2
306,2
307,1
308,2
309,2
310,4
311,4
312,0
313,4
314,1
315,0
316,2
317,4
318,1
319,1
320,2
321,3
322,1
323,0
324,3
325,3
326,4
327,0
328,4
329,1
330,1
331,0
332,4
333,3
334,3
335,3
336,4
337,0
338,4
339,1
340,3
341,4
342,4
343,3
344,0
345,4
346,2
347,4
348,4
349,0
350,2
351,0
352,4
353,0
354,1
355,1
356,3
357,0
358,3
359,3
360,4
361,0
362,4
363,1
364,3
365,1
366,4
367,1
368,0
369,0
370,3
371,1
372,0
373,3
374,4
375,1
376,3
377,1
378,2
379,4
380,2
381,0
382,2
383,2
384,4
385,2
386,4
387,1
388,3
389,1
390,4
391,2
392,2
393,1
394,1
395,1
396,1
397,1
398,4
399,3
400,0
401,4
402,3
403,1
404,1
405,0
406,4
407,3
408,0
409,4
410,2
411,0
412,1
413,4
414,4
415,4
416,2
417,3
418,4
419,3
420,1
421,4
422,1
423,0
424,2
425,1
426,4
427,4
428,1
429,2
430,0
431,4
432,2
433,2
434,2
435,1
436,3
437,3
438,1
439,1
440,1
441,0
442,3
443,4
444,3
445,3
446,4
447,3
448,0
449,4
450,2
451,4
452,3
453,0
454,4
455,4
456,1
457,2
458,3
459,4
460,2
461,1
462,1
463,1
464,0
465,0
466,2
467,1
468,1
469,0
470,0
471,2
472,1
473,3
474,3
475,2
476,4
477,4
478,2
479,2
480,0
481,1
482,0
483,3
484,3
485,0
486,0
487,0
488,4
489,3
490,0
491,3
492,2
493,1
494,0
495,1
496,0
497,4
498,1
499,2
500,2
501,3
502,2
503,1
504,3
505,1
506,4
507,1
508,3
509,0
510,4
511,3
512,2
513,0
514,3
515,2
516,0
517,3
518,3
519,3
520,1
521,0
522,3
523,4
524,3
525,4
526,3
527,4
528,4
529,2
530,4
531,1
532,4
533,3
534,3
535,1
536,4
537,2
538,3
539,0
540,2
541,2
542,3
543,0
544,4
545,2
