student_id,school_id
0,3
1,1
2,2
3,1
4,2
5,4
6,0
7,3
8,4
9,1
10,2
11,2
12,2
13,2
14,4
15,4
16,2
17,4
18,4
19,0
20,3
21,4
22,0
23,2
24,0
25,2
26,2
27,0
28,1
29,2
30,0
31,3
32,2
33,2
34,2
35,3
36,4
37,4
38,3
39,1
40,3
41,3
42,4
43,3
44,2
45,3
46,2
47,3
48,3
49,0
50,2
51,0
52,0
53,4
54,3
55,0
56,2
57,2
58,2
59,4
60,0
61,1
62,2
63,2
64,2
65,4
66,4
67,3
68,3
69,4
70,4
71,1
72,2
73,4
74,4
75,2
76,1
77,1
78,4
79,4
80,0
81,0
82,1
83,0
84,2
85,0
86,3
87,3
88,0
89,0
90,4
91,2
92,2
93,2
94,4
95,4
96,3
97,0
98,3
99,3
100,4
101,0
102,0
103,1
104,3
105,1
106,0
107,3
108,0
109,0
110,0
111,3
112,3
113,3
114,2
115,4
116,3
117,2
118,1
119,4
120,0
121,0
122,1
123,1
124,4
125,3
126,3
127,0
128,2
129,3
130,4
131,2
132,3
133,4
134,4
135,3
136,4
137,2
138,0
139,0
140,0
141,4
142,1
143,4
144,3
145,3
146,0
147,2
148,0
149,2
150,4
151,2
152,1
153,0
154,4
155,3
156,3
157,1
158,3
159,1
160,1
161,2
162,0
163,3
164,1
165,2
166,1
167,1
168,2
169,1
170,2
171,0
172,4
173,1
174,0
175,2
176,2
177,2
178,1
179,1
180,4
181,4
182,3
183,0
184,4
185,3
186,1
187,4
188,1
189,3
190,4
191,2
192,0
193,2
194,0
195,3
196,1
197,2
198,4
199,2
200,1
201,2
202,1
203,2
204,1
205,0
206,0
207,4
208,2
209,2
210,4
211,0
212,1
213,0
214,3
215,3
216,3
217,1
218,3
219,4
220,3
221,3
222,0
223,1
224,1
225,3
226,0
227,2
228,3
229,3
230,3
231,0
232,3
233,1
234,0
235,4
236,1
237,1
238,4
239,4
240,4
241,4
242,4
243,1
244,4
245,0
246,2
247,0
248,1
249,0
250,2
251,0
252,1
253,2
254,3
255,3
256,3
257,2
258,0
259,3
260,4
261,1
262,1
263,2
264,4
265,4
266,3
267,1
268,1
269,2
270,1
271,0
272,3
273,4
274,0
275,2
276,2
277,3
278,3
279,1
280,2
281,4
282,4
283,4
284,0
285,0
286,1
287,1
288,3
289,0
290,1
291,0
292,3
293,2
294,2
295,4
296,0
297,1
298,3
299,4
300,4
301,3
302,3
303,3
304,1
305,0
306,2
307,1
308,4
309,0
310,4
311,1
312,1
313,3
314,4
315,0
316,4
317,4
318,4
319,4
320,1
321,1
322,4
323,4
324,2
325,0
326,0
327,0
328,0
329,4
330,3
331,4
332,3
333,0
334,1
335,1
336,0
337,0
338,2
339,1
340,0
341,0
342,1
343,1
344,1
345,4
346,3
347,0
348,3
349,4
350,2
351,2
352,1
353,1
354,4
355,4
356,1
357,3
358,4
359,4
360,0
361,0
362,1
363,2
364,4
365,1
366,4
367,0
368,4
369,2
370,1
371,0
372,2
373,2
374,4
375,4
376,1
377,3
378,0
379,2
380,4
381,1
382,1
383,2
384,1
385,0
386,1
387,4
388,1
389,2
390,0
391,2
392,3
393,2
394,4
395,4
396,4
397,4
398,3
399,1
400,1
401,1
402,4
403,1
404,1
405,4
406,1
407,3
408,2
409,3
410,1
411,4
412,0
413,0
414,2
415,2
416,4
417,0
418,0
419,2
420,2
421,4
422,4
423,3
424,0
425,0
426,1
427,1
428,1
429,2
430,2
431,0
432,1
433,1
434,4
435,0
436,3
437,2
438,2
439,3
440,0
441,1
442,4
443,1
444,4
445,0
446,2
447,1
448,1
449,3
450,3
451,2
452,1
453,0
454,1
455,3
456,3
457,4
458,1
459,4
460,1
461,1
462,2
463,0
464,0
465,1
466,1
467,4
468,0
469,2
470,0
471,0
472,0
473,3
474,1
475,0
476,2
477,1
478,2
479,3
480,3
481,0
482,3
483,1
484,1
485,4
486,1
487,1
488,2
489,3
490,0
491,1
492,1
493,2
494,4
495,1
496,4
497,4
498,2
499,3
500,3
501,0
502,4
503,0
504,3
505,3
506,0
507,2
508,1
509,4
510,3
511,0
512,0
513,2
514,1
515,2
516,4
517,2
518,4
519,4
520,3
521,3
522,1
523,1
524,1
525,4
526,2
527,1
528,1
529,4
530,4
531,2
532,3
533,0
534,2
535,1
536,1
537,3
538,3
539,3
540,2
541,0
542,0
543,0
544,3
545,3
546,2
547,1
548,0
549,4
550,0
551,2
552,4
553,1
554,4
555,0
556,3
557,4
558,0
559,4
560,3
561,2
562,3
563,2
564,3
565,1
566,2
567,0
568,1
569,0
570,2
571,4
572,0
573,3
574,2
575,3
576,4
577,1
578,0
579,3
580,4
581,0
582,1
583,1
584,1
585,3
586,0
587,0
588,0
589,4
590,2
591,1
592,1
593,3
594,0
595,1
596,3
597,0
598,1
599,2
600,4
601,0
602,4
603,3
604,4
605,2
606,0
607,4
608,0
609,2
610,0
611,0
612,0
613,1
614,1
615,1
616,4
617,1
618,0
619,4
620,3
621,2
622,1
623,3
624,1
625,4
626,0
627,3
628,3
629,1
630,3
631,3
632,4
633,4
634,0
635,2
636,3
637,2
638,4
639,2
640,4
641,2
642,2
643,2
644,3
645,2
646,3
647,3
648,4
649,4
650,2
651,3
652,4
653,2
654,0
655,0
656,3
657,4
658,1
659,1
660,2
661,2
662,4
663,3
664,4
665,4
666,0
667,0
668,1
669,4
670,2
671,0
672,2
673,3
674,1
675,1
676,1
677,2
678,2
679,0
680,4
681,4
682,0
683,1
684,2
685,1
686,0
687,1
688,3
689,4
690,3
691,3
692,2
693,1
694,1
695,4
696,4
697,2
698,2
699,0
700,4
701,1
702,3
703,4
704,0
705,4
706,3
707,4
708,2
709,4
710,2
711,3
712,0
713,3
714,1
715,2
716,2
717,4
718,3
719,1
720,0
721,4
722,1
723,4
724,3
725,4
726,4
727,0
728,3
729,1
730,4
731,2
732,2
733,4
734,4
735,2
736,4
737,4
738,3
739,2
740,0
741,1
742,2
743,2
744,1
745,2
746,3
747,2
748,0
749,1
750,0
751,0
752,0
753,3
754,1
755,1
756,0
757,4
758,0
759,4
760,1
761,1
762,4
763,0
764,3
765,3
766,4
767,0
768,1
769,2
770,1
771,2
772,4
773,0
774,2
775,2
776,2
777,0
778,1
779,4
780,3
781,2
782,4
783,3
784,1
785,1
786,2
787,2
788,4
789,0
790,4
791,1
792,3
793,2
794,0
795,3
796,0
797,3
798,2
799,0
800,2
801,2
802,4
803,3
804,3
805,4
806,3
807,1
808,0
809,3
810,2
811,0
812,2
813,3
814,1
815,0
816,3
817,2
818,2
819,1
820,0
821,2
822,0
823,3
824,2
825,4
826,0
827,4
828,1
829,3
830,2
831,2
832,1
833,1
834,4
835,1
836,3
837,1
838,3
839,4
840,1
841,0
842,1
843,0
844,4
845,3
846,4
847,3
848,2
849,2
850,2
851,4
852,1
853,3
854,4
855,0
856,1
857,2
858,4
859,1
860,1
861,0
862,1
863,1
864,4
865,4
866,2
867,4
868,4
869,3
870,3
871,0
872,3
873,0
874,3
875,1
876,1
877,0
878,2
879,2
880,0
881,3
882,1
883,3
884,0
885,3
886,0
887,0
888,2
889,0
890,3
891,2
892,0
893,2
894,1
895,2
896,4
897,2
898,3
899,0
900,3
901,3
902,0
903,1
904,0
905,3
906,3
907,2
908,1
909,0
910,3
911,0
912,3
913,0
914,0
915,0
916,1
917,2
918,3
919,3
920,3
921,3
922,2
923,4
924,1
925,3
926,4
927,2
928,2
929,2
930,3
931,4
932,4
933,0
934,1
935,0
936,0
937,1
938,2
939,0
940,3
941,3
942,4
943,1
944,1
945,3
946,2
947,2
948,2
949,4
950,4
951,2
952,2
953,3
954,1
955,2
956,3
957,1
958,3
959,0
960,2
961,0
962,4
963,3
964,0
965,2
966,2
967,1
968,3
969,3
970,4
971,0
972,4
973,3
974,2
975,3
976,3
977,3
978,0
979,1
980,0
981,2
982,2
983,0
984,0
985,3
986,1
987,4
988,3
989,4
990,0
991,0
992,3
993,2
994,3
995,1
996,3
997,2
998,4
999,3
