student_id,school_id
0,9
1,3
2,2
3,6
4,9
5,6
6,1
7,9
8,0
9,4
10,3
11,6
12,1
13,5
14,6
15,5
16,3
17,1
18,4
19,4
20,7
21,1
22,2
23,1
24,8
25,3
26,7
27,0
28,1
29,9
30,5
31,7
32,3
33,6
34,8
35,3
36,9
37,3
38,8
39,1
40,9
41,3
42,4
43,2
44,5
45,9
46,3
47,9
48,7
49,9
50,1
51,2
52,1
53,6
54,2
55,5
56,2
57,2
58,1
59,6
60,1
61,7
62,1
63,5
64,9
65,9
66,4
67,9
68,8
69,9
70,8
71,4
72,6
73,8
74,3
75,6
76,7
77,3
78,6
79,1
80,4
81,1
82,2
83,6
84,4
85,4
86,2
87,0
88,2
89,8
90,2
91,6
92,3
93,1
94,6
95,4
96,3
97,6
98,9
99,8
100,8
101,6
102,1
103,8
104,1
105,9
106,8
107,5
108,9
109,2
110,0
111,6
112,1
113,6
114,4
115,4
116,7
117,7
118,3
119,6
120,5
121,6
122,4
123,0
124,7
125,0
126,3
127,7
128,5
129,7
130,2
131,0
132,8
133,6
134,7
135,3
136,7
137,5
138,2
139,2
140,0
141,4
142,9
143,3
144,0
145,7
146,7
147,3
148,6
149,0
150,5
151,3
152,5
153,8
154,0
155,7
156,8
157,2
158,5
159,4
160,3
161,0
162,7
163,0
164,7
165,3
166,0
167,6
168,7
169,5
170,8
171,0
172,8
173,2
174,3
175,8
176,5
177,5
178,1
179,6
180,9
181,4
182,8
183,6
184,3
185,4
186,9
187,9
188,5
189,8
190,9
191,0
192,6
193,5
194,1
195,7
196,1
197,7
198,0
199,3
200,9
201,4
202,2
203,0
204,5
205,4
206,6
207,7
208,6
209,9
210,9
211,9
212,7
213,9
214,6
215,6
216,6
217,4
218,9
219,4
220,4
221,5
222,5
223,3
224,8
225,3
226,4
227,7
228,0
229,5
230,4
231,1
232,0
233,9
234,9
235,8
236,7
237,7
238,5
239,7
240,2
241,9
242,5
243,4
244,6
245,1
246,0
247,3
248,6
249,0
250,8
251,8
252,0
253,0
254,0
255,7
256,4
257,0
258,2
259,3
260,3
261,1
262,4
263,3
264,6
265,0
266,9
267,5
268,1
269,5
270,8
271,5
272,6
273,9
274,0
275,5
276,7
277,5
278,8
279,3
280,4
281,9
282,5
283,7
284,1
285,7
286,0
287,7
288,6
289,6
290,2
291,6
292,4
293,2
294,2
295,0
296,2
297,9
298,4
299,6
300,5
301,8
302,5
303,7
304,3
305,8
306,5
307,0
308,4
309,0
310,7
311,0
312,7
313,7
314,3
315,5
316,8
317,6
318,2
319,3
320,8
321,4
322,9
323,6
324,7
325,1
326,5
327,7
328,9
329,9
330,1
331,2
332,3
333,9
334,3
335,2
336,4
337,0
338,9
339,7
340,1
341,5
342,1
343,9
344,6
345,2
346,6
347,2
348,5
349,6
350,5
351,2
352,0
353,4
354,1
355,6
356,6
357,4
358,2
359,2
360,1
361,0
362,1
363,0
364,5
365,8
366,9
367,5
368,8
369,1
370,5
371,3
372,3
373,3
374,9
375,6
376,5
377,6
378,6
379,3
380,8
381,9
382,7
383,0
384,0
385,3
386,8
387,6
388,7
389,0
390,4
391,2
392,9
393,5
394,3
395,9
396,7
397,2
398,7
399,0
400,6
401,5
402,0
403,2
404,9
405,8
406,8
407,1
408,9
409,9
410,6
411,0
412,8
413,3
414,9
415,2
416,4
417,8
418,3
419,7
420,0
421,2
422,8
423,6
424,8
425,8
426,7
427,8
428,2
429,4
430,9
431,2
432,0
433,4
434,4
435,0
436,6
437,8
438,2
439,4
440,2
441,6
442,1
443,0
444,0
445,2
446,3
447,0
448,4
449,0
450,1
451,9
452,7
453,6
454,4
455,4
456,2
457,9
458,5
459,7
460,7
461,1
462,6
463,8
464,9
465,2
466,7
467,3
468,9
469,0
470,6
471,8
472,9
473,1
474,6
475,9
476,1
477,8
478,2
479,9
480,1
481,8
482,9
483,4
484,8
485,3
486,9
487,3
488,0
489,9
490,0
491,6
492,9
493,0
494,2
495,6
496,6
497,5
498,4
499,7
500,5
501,2
502,1
503,4
504,1
505,5
506,9
507,7
508,4
509,1
510,3
511,0
512,4
513,2
514,7
515,3
516,3
517,0
518,9
519,6
520,1
521,6
522,7
523,9
524,0
525,5
526,9
527,8
