student_id,school_id
0,8
1,3
2,9
3,0
4,6
5,1
6,7
7,6
8,5
9,5
10,8
11,9
12,8
13,6
14,1
15,2
16,8
17,2
18,7
19,9
20,4
21,2
22,4
23,7
24,5
25,7
26,8
27,6
28,3
29,5
30,0
31,5
32,3
33,2
34,3
35,6
36,5
37,2
38,8
39,8
40,2
41,8
42,6
43,3
44,2
45,7
46,1
47,8
48,3
49,6
50,7
51,6
52,6
53,3
54,3
55,3
56,5
57,1
58,8
59,2
60,9
61,6
62,1
63,6
64,0
65,7
66,4
67,5
68,1
69,8
70,2
71,2
72,0
73,2
74,5
75,7
76,9
77,1
78,8
79,5
80,4
81,0
82,9
83,3
84,0
85,8
86,5
87,6
88,5
89,8
90,9
91,3
92,4
93,0
94,2
95,0
96,7
97,5
98,3
99,0
100,5
101,8
102,5
103,5
104,4
105,1
106,7
107,1
108,7
109,5
110,8
111,4
112,1
113,6
114,8
115,9
116,8
117,8
118,3
119,5
120,0
121,2
122,1
123,9
124,8
125,7
126,5
127,1
128,8
129,2
130,5
131,6
132,2
133,2
134,0
135,7
136,7
137,7
138,9
139,8
140,3
141,7
142,2
143,6
144,6
145,2
146,6
147,0
148,4
149,3
150,6
151,4
152,7
153,8
154,6
155,9
156,3
157,0
158,6
159,0
160,7
161,1
162,9
163,7
164,0
165,2
166,8
167,2
168,6
169,9
170,0
171,3
172,9
173,8
174,2
175,1
176,7
177,6
178,9
179,3
180,2
181,0
182,0
183,6
184,4
185,9
186,4
187,4
188,6
189,1
190,1
191,8
192,0
193,6
194,6
195,3
196,3
197,0
198,0
199,7
200,1
201,1
202,5
203,3
204,5
205,8
206,8
207,1
208,0
209,6
210,5
211,6
212,1
213,8
214,3
215,7
216,6
217,5
218,8
219,5
220,9
221,7
222,9
223,3
224,1
225,3
226,8
227,2
228,2
229,3
230,7
231,9
232,5
233,5
234,8
235,1
236,8
237,5
238,7
239,4
240,2
241,5
242,4
243,1
244,9
245,4
246,5
247,7
248,8
249,4
250,8
251,7
252,2
253,4
254,9
255,1
256,0
257,2
258,7
259,1
260,8
261,9
262,8
263,3
264,8
265,2
266,1
267,6
268,5
269,6
270,0
271,1
272,6
273,2
274,6
275,5
276,3
277,7
278,5
279,5
280,1
281,5
282,9
283,8
284,8
285,0
286,0
287,0
288,0
289,3
290,4
291,0
292,9
293,8
294,8
295,4
296,4
297,9
298,8
299,3
300,8
301,5
302,3
303,4
304,0
305,8
306,0
307,1
308,4
309,6
310,8
311,4
312,5
313,5
314,5
315,9
316,5
317,2
318,1
319,1
320,2
321,9
322,8
323,1
324,1
325,6
326,2
327,5
328,9
329,1
330,7
331,1
332,6
333,3
334,2
335,3
336,5
337,7
338,9
339,2
340,7
341,8
342,6
343,0
344,9
345,1
346,6
347,7
348,9
349,3
350,6
351,3
352,3
353,5
354,1
355,8
356,5
357,4
358,0
359,7
360,5
361,3
362,4
363,5
364,5
365,3
366,9
367,3
368,0
369,5
370,9
371,0
372,9
373,9
374,5
375,2
376,5
377,4
378,1
379,8
380,1
381,6
382,9
383,1
384,8
385,5
386,3
387,3
388,9
389,8
390,2
391,8
392,4
393,1
394,5
395,3
396,9
397,8
398,2
399,8
400,0
401,2
402,6
403,4
404,6
405,7
406,8
407,9
408,8
409,1
410,7
411,4
412,9
413,0
414,9
415,2
416,1
417,6
418,1
419,4
420,9
421,9
422,8
423,5
424,5
425,4
426,4
427,2
428,1
429,3
430,7
431,0
432,8
433,4
434,6
435,7
436,1
437,2
438,0
439,6
440,6
441,7
442,2
443,8
444,0
445,1
446,8
447,0
448,0
449,8
450,4
451,1
452,3
453,4
454,3
455,2
456,9
457,7
458,1
459,8
460,7
461,4
462,6
463,3
464,8
465,9
466,6
467,8
468,6
469,6
470,4
471,3
472,5
473,1
474,4
475,9
476,8
477,1
478,4
479,9
480,2
481,0
482,9
483,8
484,1
485,6
486,4
487,7
488,6
489,2
490,1
491,8
492,9
493,3
494,9
495,7
496,6
497,4
498,1
499,4
500,5
501,9
502,5
503,9
504,2
505,1
506,3
507,4
508,9
509,4
510,5
511,9
512,7
513,6
514,3
515,2
516,3
517,8
518,6
519,2
520,0
521,3
522,2
523,6
524,8
525,0
526,2
527,1
528,9
529,1
530,9
531,2
532,7
533,8
534,0
535,7
536,7
537,9
538,4
539,1
540,4
541,6
542,4
543,4
544,8
545,7
546,0
547,4
548,9
549,4
550,6
551,5
552,6
553,4
554,5
555,1
556,6
557,3
558,4
559,2
560,6
561,5
562,9
563,6
564,4
565,7
566,3
567,8
568,9
569,0
570,0
571,9
572,5
573,0
574,7
575,0
576,3
577,5
578,0
579,2
580,7
581,5
582,7
583,8
584,4
585,4
586,9
587,9
588,2
589,6
590,1
591,3
592,3
593,5
594,4
595,1
596,2
597,4
598,4
599,2
600,0
601,0
602,4
603,6
604,1
605,1
606,3
607,4
608,8
609,2
610,0
611,4
612,0
613,6
614,6
615,5
616,6
617,0
618,8
619,2
620,6
621,2
622,4
623,0
624,0
625,1
626,5
627,4
628,5
629,7
630,3
631,6
632,3
633,6
634,1
635,7
636,9
637,3
638,8
639,8
640,5
641,5
642,4
643,9
644,7
645,6
646,8
647,6
648,7
649,1
650,8
651,1
652,3
653,8
654,3
655,9
656,5
657,8
658,4
659,6
660,2
661,5
662,7
663,1
664,5
665,4
666,9
667,3
668,8
669,2
670,5
671,9
672,8
673,3
674,9
675,4
676,6
677,4
678,4
679,5
680,6
681,8
682,9
683,2
684,4
685,5
686,1
687,8
688,5
689,3
690,3
691,4
692,2
693,9
694,2
695,3
696,2
697,2
698,6
699,4
700,7
701,8
702,3
703,7
704,9
705,3
706,1
707,7
708,4
709,8
710,5
711,4
712,4
713,9
714,7
715,7
716,9
717,3
718,5
719,2
720,9
721,8
722,8
723,2
724,3
725,8
726,7
727,7
728,8
729,1
730,8
731,1
732,1
733,9
734,4
735,8
736,1
737,7
738,8
739,1
740,0
741,7
742,8
743,8
744,5
745,8
746,3
747,8
748,4
749,9
750,7
751,9
752,9
753,4
754,3
755,1
756,7
757,9
758,0
759,0
760,3
761,8
762,1
763,5
764,1
765,9
767,2
768,0
769,5
770,9
771,7
772,9
775,7
776,4
777,6
778,5
779,5
780,7
781,5
782,4
783,9
784,4
785,7
786,0
787,3
788,5
789,7
790,0
791,2
792,2
793,0
794,5
798,4
799,6
800,9
801,9
803,2
804,4
805,5
806,5
807,6
808,7
809,7
810,5
811,5
812,3
813,6
814,3
815,9
816,3
817,6
818,1
819,2
820,7
821,4
822,1
823,6
824,5
825,0
827,1
828,0
829,5
830,6
831,6
832,4
833,1
835,7
836,4
837,4
838,6
839,6
840,7
841,1
842,0
843,0
844,5
845,4
846,5
847,5
848,6
849,6
850,4
851,2
853,3
854,7
855,3
857,4
858,2
859,3
860,2
861,1
862,9
863,9
864,3
865,0
866,0
867,6
868,5
869,3
870,1
872,7
873,3
874,9
875,6
876,3
878,9
879,3
880,5
881,1
882,7
883,2
884,4
885,7
886,2
887,2
888,1
889,5
890,9
891,6
892,3
893,5
894,2
895,2
896,9
898,4
899,1
900,9
901,0
904,9
905,3
906,6
908,2
909,7
910,7
911,6
912,3
913,2
914,3
915,4
916,9
917,3
918,2
919,4
920,3
924,7
925,6
926,3
927,0
930,3
931,9
932,0
933,2
935,0
936,9
937,4
940,9
942,4
943,1
944,3
946,6
947,0
948,9
949,2
950,7
953,6
954,6
956,3
958,3
959,2
961,6
962,7
963,0
964,3
965,2
970,7
971,2
972,7
974,6
975,7
977,7
978,1
979,3
980,1
981,2
984,3
987,7
988,0
989,4
991,4
992,7
993,6
994,2
995,1
999,0
766,0
774,1
796,7
802,7
826,0
871,0
928,2
934,7
938,2
939,4
945,4
960,7
967,2
969,0
982,0
990,7
997,1
998,2
852,1
856,1
877,0
903,0
907,0
921,1
923,1
929,2
952,7
957,0
968,7
976,1
773,1
834,2
941,0
955,2
973,2
996,2
897,0
983,0
966,0
986,0
922,0
902,0
985,0
795,0
797,0
951,0
