student_id,school_id
0,1
1,6
2,2
3,7
4,1
5,0
6,3
7,2
8,8
9,5
10,4
11,9
12,4
13,4
14,0
15,1
16,6
17,8
18,7
19,8
20,3
21,7
22,7
23,6
24,5
25,7
26,2
27,4
28,9
29,5
30,1
31,2
32,6
33,6
34,4
35,5
36,4
37,2
38,9
39,8
40,8
41,3
42,1
43,9
44,9
45,9
46,8
47,0
48,5
49,5
50,1
51,7
52,8
53,9
54,2
55,0
56,8
57,8
58,5
59,2
60,1
61,4
62,6
63,8
64,9
65,6
66,6
67,1
68,5
69,7
70,9
71,6
72,9
73,8
74,4
75,0
76,3
77,2
78,3
79,6
80,3
81,7
82,6
83,5
84,1
85,4
86,7
87,4
88,4
89,8
90,4
91,1
92,3
93,7
94,1
95,1
96,2
97,0
98,5
99,2
100,9
101,4
102,2
103,2
104,4
105,9
106,2
107,4
108,4
109,6
110,5
111,8
112,3
113,5
114,4
115,8
116,6
117,3
118,3
119,7
120,6
121,7
122,9
123,6
124,7
125,1
126,0
127,0
128,3
129,6
130,7
131,5
132,8
133,6
134,1
135,9
136,1
137,1
138,1
139,7
140,4
141,3
142,4
143,0
144,9
145,5
146,8
147,8
148,2
149,5
150,5
151,2
152,5
153,9
154,8
155,8
156,6
157,9
158,4
159,6
160,7
161,1
162,1
163,3
164,4
165,7
166,9
167,1
168,1
169,5
170,5
171,6
172,0
173,3
174,4
175,5
176,4
177,0
178,0
179,2
180,6
181,3
182,6
183,0
184,8
185,2
186,7
187,4
188,3
189,5
190,0
191,4
192,3
193,0
194,7
195,9
196,7
197,1
198,4
199,1
200,2
201,1
202,6
203,2
204,2
205,1
206,6
207,4
208,7
209,5
210,5
211,3
212,4
213,6
214,3
215,6
216,7
217,2
218,6
219,5
220,6
221,2
222,6
223,4
224,2
225,1
226,6
227,3
228,0
229,5
230,4
231,1
232,1
233,0
234,2
235,0
236,3
237,7
238,4
239,8
240,4
241,9
242,9
243,5
244,6
245,0
246,6
247,4
248,9
249,3
250,8
251,8
252,5
253,5
254,2
255,4
256,6
257,4
258,0
259,5
260,9
261,5
262,7
263,1
264,9
265,0
266,5
267,6
268,7
269,5
270,8
271,1
272,6
273,1
274,8
275,2
276,0
277,6
278,0
279,8
280,6
281,3
282,3
283,8
284,0
285,6
286,3
287,4
288,6
289,9
290,0
291,1
292,6
293,4
294,8
295,7
296,5
297,6
298,3
299,9
300,9
301,2
302,0
303,3
304,5
305,5
306,1
307,4
308,9
309,1
310,4
311,9
312,4
313,9
314,0
315,8
316,2
317,9
318,7
319,6
320,4
321,0
322,7
323,6
324,6
325,5
326,5
327,6
328,7
329,2
330,2
331,2
332,9
333,7
334,3
335,7
336,0
337,5
338,9
339,1
340,2
341,0
342,2
343,6
344,6
345,0
346,5
347,2
348,7
349,3
350,2
351,2
352,2
353,5
354,6
355,7
356,7
357,1
358,8
359,9
360,6
361,8
362,9
363,9
364,5
365,0
366,4
367,8
368,0
369,2
370,5
371,4
372,5
373,4
374,9
375,7
376,0
377,1
378,8
379,3
380,0
381,0
382,5
383,3
384,9
385,8
386,4
387,1
388,8
389,5
390,1
391,7
392,5
393,2
394,1
395,5
396,9
397,3
398,2
399,7
400,8
401,6
402,8
403,6
404,7
405,2
406,9
407,9
408,2
409,7
410,0
411,5
412,2
413,1
414,1
415,5
416,6
417,0
418,5
419,0
420,3
421,6
422,5
423,0
424,4
425,1
426,3
427,2
428,9
429,5
430,9
431,8
432,1
433,7
434,4
435,5
436,5
437,7
438,6
439,3
440,8
441,6
442,5
443,2
444,0
445,6
446,3
447,8
448,6
449,6
450,0
451,9
452,0
453,6
454,7
455,5
456,8
457,3
458,7
459,4
460,8
461,1
462,7
463,8
464,5
465,9
466,1
467,7
468,1
469,2
470,3
471,8
472,8
473,0
474,2
475,5
476,9
477,1
478,3
479,5
480,4
481,7
482,2
483,4
484,4
485,4
486,9
487,0
488,6
489,7
490,0
491,5
492,3
493,5
494,4
495,2
496,4
497,3
498,2
499,7
500,8
501,5
