student_id,school_id
0,2
1,8
2,5
3,9
4,0
5,2
6,7
7,5
8,2
9,9
10,0
11,7
12,4
13,1
14,8
15,1
16,6
17,1
18,3
19,6
20,2
21,7
22,0
23,5
24,5
25,1
26,3
27,1
28,5
29,4
30,8
31,8
32,9
33,9
34,4
35,0
36,6
37,0
38,6
39,4
40,9
41,6
42,9
43,4
44,2
45,9
46,8
47,5
48,8
49,3
50,6
51,7
52,5
53,0
54,2
55,3
56,9
57,9
58,3
59,7
60,3
61,2
62,8
63,9
64,2
65,1
66,1
67,0
68,2
69,4
70,3
71,4
72,1
73,6
74,7
75,8
76,0
77,3
78,7
79,3
80,7
81,6
82,1
83,6
84,3
85,5
86,8
87,6
88,4
89,5
90,5
91,2
92,8
93,0
94,4
95,0
96,4
97,1
98,7
99,7
