student_id,school_id
0,1
1,6
2,2
3,7
4,0
5,0
6,3
7,2
8,8
9,5
10,3
11,9
12,4
13,2
14,0
15,1
16,6
17,8
18,7
19,8
20,3
21,7
22,7
23,6
24,5
25,7
26,0
27,4
28,9
29,5
30,1
31,2
32,6
33,6
34,4
35,5
36,4
37,2
38,9
39,8
40,8
41,3
42,1
43,9
44,9
45,9
46,1
47,0
48,5
49,5
50,1
51,7
52,0
53,9
54,2
55,0
56,8
57,8
58,5
59,2
60,1
61,4
62,6
63,8
64,9
65,9
66,6
67,3
68,5
69,7
70,0
71,6
72,9
73,8
74,4
75,0
76,3
77,2
78,3
79,6
80,3
81,7
82,6
83,5
84,1
85,4
86,7
87,4
88,4
89,8
90,4
91,3
92,3
93,7
94,1
95,1
96,2
97,0
98,5
99,2
